split_mode,feature_type,n_train,n_val,n_test,seed,n_pos_req,n_neg_req,pos_metric,neg_metric,overall_metric,best_epoch
domain,rdkit2d+rdkit3d+bert,,,,2,10,6990,0.4121955703530047,0.6739299152293555,0.6673774562519619,10
domain,rdkit2d+rdkit3d+bert,,,,3,10,6990,0.40716646052896976,0.669968532032324,0.6633893433001063,8
domain,rdkit2d+rdkit3d+bert,,,,4,10,6990,0.4228475404282411,0.6730260080956826,0.6667628489533162,12
domain,rdkit2d+rdkit3d+bert,,,,0,50,6950,0.5837629428133368,0.6684827760663069,0.6663618342327899,11
domain,rdkit2d+rdkit3d+bert,,,,1,50,6950,0.5447443409098519,0.6746108397979624,0.6713596594174067,11
domain,rdkit2d+rdkit3d+bert,,,,2,50,6950,0.5064202662971284,0.6712375444621804,0.6671113825088395,9
domain,rdkit2d+rdkit3d+bert,,,,3,50,6950,0.531580158819755,0.6718737313579688,0.6683615139725726,13
domain,rdkit2d+rdkit3d+bert,,,,4,50,6950,0.5525509549511803,0.6733353217404745,0.6703115127739783,9
domain,rdkit2d+rdkit3d+bert,,,,0,100,6900,0.6085520593656434,0.6679451519440057,0.6664582605192616,5
domain,rdkit2d+rdkit3d+bert,,,,1,100,6900,0.6007497670749823,0.6719998758931919,0.6702161465923047,14
domain,rdkit2d+rdkit3d+bert,,,,2,100,6900,0.5498295227686564,0.6708444696459148,0.6678148888787242,13
domain,rdkit2d+rdkit3d+bert,,,,3,100,6900,0.5947190705272887,0.6748000234232607,0.6727952173443431,5
domain,rdkit2d+rdkit3d+bert,,,,4,100,6900,0.5565030202269554,0.6727520858871614,0.6698418176358615,5
domain,rdkit2d+rdkit3d+bert,,,,0,120,6880,0.672929596569803,0.6691461630177534,0.6692408797841504,6
domain,rdkit2d+rdkit3d+bert,,,,1,120,6880,0.6496918300787607,0.6773986815263686,0.6767050468561049,11
domain,rdkit2d+rdkit3d+bert,,,,2,120,6880,0.6088689267635345,0.6730031117148559,0.6713975269622033,11
domain,rdkit2d+rdkit3d+bert,,,,3,120,6880,0.6114536888069577,0.6715498346165779,0.6700453401332066,7
domain,rdkit2d+rdkit3d+bert,,,,4,120,6880,0.5646595305038823,0.6675703085456761,0.6649939612082629,9
domain,rdkit2d+rdkit3d+flag,,,,0,0,7000,0.39744559592670864,0.6756531495425568,0.6686882890672818,8
domain,rdkit2d+rdkit3d+flag,,,,1,0,7000,0.404916532130705,0.6765902541144705,0.6697889648025573,12
domain,rdkit2d+rdkit3d+flag,,,,2,0,7000,0.38033616189689684,0.6710284454787891,0.6637510312209489,10
domain,rdkit2d+rdkit3d+flag,,,,3,0,7000,0.3732332265935838,0.6737866202427789,0.6662623340080029,9
domain,rdkit2d+rdkit3d+flag,,,,4,0,7000,0.4088365700509813,0.6749709847482179,0.6683083711543687,7
domain,rdkit2d+rdkit3d+flag,,,,0,10,6990,0.43316502155115205,0.6722148333114177,0.6662302780313539,7
domain,rdkit2d+rdkit3d+flag,,,,1,10,6990,0.4337013533545865,0.6795220594366909,0.6733679925603209,12
domain,rdkit2d+rdkit3d+flag,,,,2,10,6990,0.4068729697416226,0.6757216440585473,0.6689910796498142,9
domain,rdkit2d+rdkit3d+flag,,,,3,10,6990,0.4178953230794933,0.6752429518944314,0.6688003119609742,7
domain,rdkit2d+rdkit3d+flag,,,,4,10,6990,0.42669678582913345,0.6737612118564557,0.6675760110060429,7
domain,rdkit2d+rdkit3d+flag,,,,0,50,6950,0.5949311092909839,0.673758254868753,0.6717848354802882,7
domain,rdkit2d+rdkit3d+flag,,,,1,50,6950,0.5566149370537864,0.6806027605045539,0.6774987534792143,9
domain,rdkit2d+rdkit3d+flag,,,,2,50,6950,0.5429673426681094,0.6782339164766665,0.6748475494104151,9
domain,rdkit2d+rdkit3d+flag,,,,3,50,6950,0.5333062919477621,0.6751861706218807,0.6716342399536207,10
domain,rdkit2d+rdkit3d+flag,,,,4,50,6950,0.5671351270543205,0.6775373177982856,0.6747734234493449,10
domain,rdkit2d+rdkit3d+flag,,,,0,100,6900,0.6486175855000814,0.6715012385156842,0.6709283524983328,9
domain,rdkit2d+rdkit3d+flag,,,,1,100,6900,0.6154778885344664,0.6776387809088903,0.6760825957437155,10
domain,rdkit2d+rdkit3d+flag,,,,2,100,6900,0.5979567815860113,0.6776776262977494,0.6756818327555363,8
domain,rdkit2d+rdkit3d+flag,,,,3,100,6900,0.5778846628963947,0.6731428862210581,0.670758120030403,10
domain,rdkit2d+rdkit3d+flag,,,,4,100,6900,0.5484720994200971,0.6735471561391666,0.6704159307077279,9
domain,rdkit2d+rdkit3d+flag,,,,0,120,6880,0.6733380125628577,0.6730095943145071,0.6730178165189943,8
domain,rdkit2d+rdkit3d+flag,,,,1,120,6880,0.6345591843128204,0.678875696895838,0.6777662438922076,10
domain,rdkit2d+rdkit3d+flag,,,,2,120,6880,0.6030201986432076,0.6729960578776758,0.671244227556675,9
domain,rdkit2d+rdkit3d+flag,,,,3,120,6880,0.6291492076383697,0.6760699077630243,0.6748952597071403,11
domain,rdkit2d+rdkit3d+flag,,,,4,120,6880,0.5640387713081307,0.6688873756719427,0.6662625172350333,15
domain,rdkit2d+bert+flag,,,,0,0,7000,0.3783241156488657,0.6695554623906415,0.6622645519971744,6
domain,rdkit2d+bert+flag,,,,1,0,7000,0.3971005119383335,0.6738267726558507,0.6668989944358529,5
domain,rdkit2d+bert+flag,,,,2,0,7000,0.3738744345157304,0.669798091439246,0.6623897108732514,8
domain,rdkit2d+bert+flag,,,,3,0,7000,0.34428878589015866,0.6712082913264994,0.6630239367267435,6
domain,rdkit2d+bert+flag,,,,4,0,7000,0.35737292861772907,0.6764907133353664,0.6685016716361533,6
domain,rdkit2d+bert+flag,,,,0,10,6990,0.4399281084123585,0.6740465773496719,0.6681854728193531,6
domain,rdkit2d+bert+flag,,,,1,10,6990,0.4416382416254944,0.6700194841171063,0.6643020127911603,6
domain,rdkit2d+bert+flag,,,,2,10,6990,0.4499927767448955,0.6656244978356506,0.6602262069726355,5
domain,rdkit2d+bert+flag,,,,3,10,6990,0.36000514263287187,0.6725474439077106,0.6647230210867535,9
domain,rdkit2d+bert+flag,,,,4,10,6990,0.4481773122938143,0.6718075978230903,0.6662090636611047,6
domain,rdkit2d+bert+flag,,,,0,50,6950,0.6122822084774574,0.6714722452759636,0.669990436137707,6
domain,rdkit2d+bert+flag,,,,1,50,6950,0.5774357397523191,0.6720672651445134,0.6696981837084421,10
domain,rdkit2d+bert+flag,,,,2,50,6950,0.5028497224880589,0.6716337134575368,0.6674082443941908,7
domain,rdkit2d+bert+flag,,,,3,50,6950,0.526206841899289,0.6737419011844548,0.6700483964385675,6
domain,rdkit2d+bert+flag,,,,4,50,6950,0.5657977652218606,0.6691967368042216,0.6666081679424061,8
domain,rdkit2d+bert+flag,,,,0,100,6900,0.6671839902798334,0.6669599398420579,0.6669655481469332,6
domain,rdkit2d+bert+flag,,,,1,100,6900,0.6342498088876406,0.6713669495889585,0.6704377292562147,10
domain,rdkit2d+bert+flag,,,,2,100,6900,0.6043703585035272,0.6695989884871899,0.6679660055957352,8
domain,rdkit2d+bert+flag,,,,3,100,6900,0.6096842868460549,0.6726194691795128,0.671043901542339,7
domain,rdkit2d+bert+flag,,,,4,100,6900,0.5542424859272109,0.6722132364665284,0.6692598671153686,9
domain,rdkit2d+bert+flag,,,,0,120,6880,0.6765052912135919,0.6716878472974513,0.6718084515324666,5
domain,rdkit2d+bert+flag,,,,1,120,6880,0.6710463033782111,0.6727089356759247,0.6726673153712853,12
domain,rdkit2d+bert+flag,,,,2,120,6880,0.6262746896180842,0.66466633706339,0.6637052102182812,8
domain,rdkit2d+bert+flag,,,,3,120,6880,0.6369456499814987,0.6694685545439079,0.6686543512795384,9
domain,rdkit2d+bert+flag,,,,4,120,6880,0.5983744151890278,0.6707048301868003,0.6688940568489666,6
domain,rdkit3d+bert+flag,,,,0,0,7000,0.4148011737399631,0.6581858591702681,0.652092777765764,7
domain,rdkit3d+bert+flag,,,,1,0,7000,0.405581082113915,0.6593134498353862,0.6529613184031509,7
domain,rdkit3d+bert+flag,,,,2,0,7000,0.38863101171510706,0.6525099689510256,0.64590381807,9
domain,rdkit3d+bert+flag,,,,3,0,7000,0.39733791661759216,0.6583945049899139,0.6518590142889699,5
domain,rdkit3d+bert+flag,,,,4,0,7000,0.38964851055708194,0.6573355818411785,0.6506340989910366,9
domain,rdkit3d+bert+flag,,,,0,10,6990,0.4683382713960277,0.6520788976656918,0.647478994696436,6
domain,rdkit3d+bert+flag,,,,1,10,6990,0.43935568403038716,0.6610546680859831,0.6555044860444685,4
domain,rdkit3d+bert+flag,,,,2,10,6990,0.43355948560767704,0.6524802498724019,0.6469996178118571,6
domain,rdkit3d+bert+flag,,,,3,10,6990,0.4153488621943527,0.6538212172137029,0.6478511170757435,5
domain,rdkit3d+bert+flag,,,,4,10,6990,0.42908087248603505,0.6629541584984074,0.6570991937903965,7
domain,rdkit3d+bert+flag,,,,0,50,6950,0.573981024324894,0.6544652068177066,0.6524503040839873,7
domain,rdkit3d+bert+flag,,,,1,50,6950,0.5555451292958524,0.6611222383857156,0.6584791392346997,5
domain,rdkit3d+bert+flag,,,,2,50,6950,0.5222470176716646,0.6552879934049026,0.6519573441860739,7
domain,rdkit3d+bert+flag,,,,3,50,6950,0.5211604372080829,0.6568061733407802,0.6534103156156159,5
domain,rdkit3d+bert+flag,,,,4,50,6950,0.5282183173629973,0.660475165497501,0.6571641434405014,6
domain,rdkit3d+bert+flag,,,,0,100,6900,0.6461710304849677,0.655061709580308,0.6548391338010345,5
domain,rdkit3d+bert+flag,,,,1,100,6900,0.6270664027995534,0.658211341335009,0.6574316349875322,6
domain,rdkit3d+bert+flag,,,,2,100,6900,0.5682388403349452,0.6529381839895937,0.6508177562366773,7
domain,rdkit3d+bert+flag,,,,3,100,6900,0.606370184984472,0.6510018984602496,0.6498845546054285,7
domain,rdkit3d+bert+flag,,,,4,100,6900,0.564911184211572,0.6589532209707746,0.6565989005082754,6
domain,rdkit3d+bert+flag,,,,0,120,6880,0.6658678319719102,0.6560462830473965,0.6562921642241624,5
domain,rdkit3d+bert+flag,,,,1,120,6880,0.6353036363919576,0.6606310469479687,0.6599969800473586,6
domain,rdkit3d+bert+flag,,,,2,120,6880,0.5980681056777636,0.6553112464650042,0.6538781780200351,6
domain,rdkit3d+bert+flag,,,,3,120,6880,0.6212928038504388,0.6544659955735277,0.6536355119791809,5
domain,rdkit3d+bert+flag,,,,4,120,6880,0.5881556481536891,0.657125204099414,0.6553985670471877,6
domain,ecfp+rdkit2d+rdkit3d+bert,,,,0,0,7000,0.42774997486008537,0.6896303323457983,0.6830742189658483,7
domain,ecfp+rdkit2d+rdkit3d+bert,,,,1,0,7000,0.3806262565776706,0.6942353748042832,0.6863842428582869,12
domain,ecfp+rdkit2d+rdkit3d+bert,,,,2,0,7000,0.44216291089024806,0.6915658254737032,0.6853220800419697,9
domain,ecfp+rdkit2d+rdkit3d+bert,,,,3,0,7000,0.39572369245191413,0.6964881375256644,0.6889585697808418,7
domain,ecfp+rdkit2d+rdkit3d+bert,,,,4,0,7000,0.4444277245137427,0.6875293641829446,0.6814433717096331,8
domain,ecfp+rdkit2d+rdkit3d+bert,,,,0,10,6990,0.5000677588913176,0.6921135715890501,0.6873057517475644,7
domain,ecfp+rdkit2d+rdkit3d+bert,,,,1,10,6990,0.45364630760418045,0.697615293116334,0.6915075846109668,8
domain,ecfp+rdkit2d+rdkit3d+bert,,,,2,10,6990,0.4546934970551067,0.6913962934930781,0.6854704923947861,7
domain,ecfp+rdkit2d+rdkit3d+bert,,,,3,10,6990,0.4486745848423905,0.6986384133927221,0.6923806265411673,12
domain,ecfp+rdkit2d+rdkit3d+bert,,,,4,10,6990,0.4817592894865407,0.6920234466107102,0.6867595316274856,7
domain,ecfp+rdkit2d+rdkit3d+bert,,,,0,50,6950,0.6085661558641328,0.6961615352890389,0.6939686053315623,6
domain,ecfp+rdkit2d+rdkit3d+bert,,,,1,50,6950,0.5756880537503295,0.6932222012286945,0.6902797609329306,10
domain,ecfp+rdkit2d+rdkit3d+bert,,,,2,50,6950,0.5765456925663683,0.6921771487145394,0.6892823410668619,8
domain,ecfp+rdkit2d+rdkit3d+bert,,,,3,50,6950,0.5382246805561913,0.7003068537690468,0.6962491648539808,8
domain,ecfp+rdkit2d+rdkit3d+bert,,,,4,50,6950,0.5801470436983638,0.6855757232687666,0.6829363409726413,11
domain,ecfp+rdkit2d+rdkit3d+bert,,,,0,100,6900,0.6772915592624081,0.6889101928511845,0.688619322823529,13
domain,ecfp+rdkit2d+rdkit3d+bert,,,,1,100,6900,0.6591637399461534,0.6944507984617212,0.6935673966036879,10
domain,ecfp+rdkit2d+rdkit3d+bert,,,,2,100,6900,0.6344145942065451,0.6920753891557221,0.6906318639668018,5
domain,ecfp+rdkit2d+rdkit3d+bert,,,,3,100,6900,0.62002758267853,0.6955984172490313,0.6937065176796609,6
domain,ecfp+rdkit2d+rdkit3d+bert,,,,4,100,6900,0.6088640557395087,0.6870699826320408,0.6851121152615789,11
domain,ecfp+rdkit2d+rdkit3d+bert,,,,0,120,6880,0.7027957128981749,0.6902665221471121,0.6905801895337492,10
domain,ecfp+rdkit2d+rdkit3d+bert,,,,1,120,6880,0.6542273751563497,0.6903378562377327,0.6894338353121231,13
domain,ecfp+rdkit2d+rdkit3d+bert,,,,2,120,6880,0.6398729789588187,0.6896897602464988,0.6884426089555481,7
domain,ecfp+rdkit2d+rdkit3d+bert,,,,3,120,6880,0.6334458208746381,0.7012165333602721,0.6995199090944958,10
domain,ecfp+rdkit2d+rdkit3d+bert,,,,4,120,6880,0.5910749791396989,0.6887540001682565,0.6863086257830666,12
domain,ecfp+rdkit2d+rdkit3d+flag,,,,0,0,7000,0.4171357597741816,0.6909924552845005,0.6841365159417973,4
domain,ecfp+rdkit2d+rdkit3d+flag,,,,1,0,7000,0.36949936238427955,0.6951920085263766,0.6870383684288954,5
domain,ecfp+rdkit2d+rdkit3d+flag,,,,2,0,7000,0.392720232407252,0.6897349733654702,0.6822992778232293,7
domain,ecfp+rdkit2d+rdkit3d+flag,,,,3,0,7000,0.389285276333491,0.695350174107901,0.6876879097383485,8
domain,ecfp+rdkit2d+rdkit3d+flag,,,,4,0,7000,0.4332377095189359,0.6874714666009667,0.6811067832990709,6
domain,ecfp+rdkit2d+rdkit3d+flag,,,,0,10,6990,0.47938741867740947,0.6875956503225333,0.682383206987725,9
domain,ecfp+rdkit2d+rdkit3d+flag,,,,1,10,6990,0.4490386380089654,0.6945808560171626,0.6884337629473953,7
domain,ecfp+rdkit2d+rdkit3d+flag,,,,2,10,6990,0.49753160816099906,0.686838413752116,0.6820991608924304,4
domain,ecfp+rdkit2d+rdkit3d+flag,,,,3,10,6990,0.46589156488577527,0.6954290546535298,0.689682635661313,4
domain,ecfp+rdkit2d+rdkit3d+flag,,,,4,10,6990,0.4877410050895479,0.6890315798152113,0.6839923178976252,6
domain,ecfp+rdkit2d+rdkit3d+flag,,,,0,50,6950,0.5828206145928966,0.6900351341168122,0.6873510434319459,6
domain,ecfp+rdkit2d+rdkit3d+flag,,,,1,50,6950,0.5855009237097369,0.6934378767776677,0.6907356997559388,6
domain,ecfp+rdkit2d+rdkit3d+flag,,,,2,50,6950,0.5910580125119951,0.6913622096906643,0.6888511180704439,4
domain,ecfp+rdkit2d+rdkit3d+flag,,,,3,50,6950,0.5501875030911632,0.6932234188260115,0.6896425479419416,10
domain,ecfp+rdkit2d+rdkit3d+flag,,,,4,50,6950,0.5754411266081862,0.6864831593455932,0.6837032473801864,6
domain,ecfp+rdkit2d+rdkit3d+flag,,,,0,100,6900,0.6646519978013303,0.6806664235927111,0.6802655058668121,7
domain,ecfp+rdkit2d+rdkit3d+flag,,,,1,100,6900,0.6347890777720345,0.6932086156981435,0.6917460955477349,9
domain,ecfp+rdkit2d+rdkit3d+flag,,,,2,100,6900,0.6318356899751557,0.6933574870005569,0.6918173026661382,4
domain,ecfp+rdkit2d+rdkit3d+flag,,,,3,100,6900,0.6170348239441713,0.6943002536101732,0.692365930736925,5
domain,ecfp+rdkit2d+rdkit3d+flag,,,,4,100,6900,0.5996749827431308,0.6878088668045905,0.6856024564601356,6
domain,ecfp+rdkit2d+rdkit3d+flag,,,,0,120,6880,0.6801946622629961,0.6872781179473335,0.6871007841614092,5
domain,ecfp+rdkit2d+rdkit3d+flag,,,,1,120,6880,0.6673585507604811,0.6922206528612364,0.691598234392485,9
domain,ecfp+rdkit2d+rdkit3d+flag,,,,2,120,6880,0.6233160404695405,0.688443549279623,0.6868130978351,9
domain,ecfp+rdkit2d+rdkit3d+flag,,,,3,120,6880,0.6552970591518614,0.696896021727329,0.6958546028174564,7
domain,ecfp+rdkit2d+rdkit3d+flag,,,,4,120,6880,0.6164084937837389,0.6852411590463424,0.6835179490261349,11
domain,ecfp+rdkit2d+bert+flag,,,,0,0,7000,0.46056696213781834,0.6913487247617174,0.6855711572591775,6
domain,ecfp+rdkit2d+bert+flag,,,,1,0,7000,0.40425812225374913,0.6953655424927722,0.6880777337768417,7
domain,ecfp+rdkit2d+bert+flag,,,,2,0,7000,0.44801020270420444,0.6897659971733802,0.6837136976802022,8
domain,ecfp+rdkit2d+bert+flag,,,,3,0,7000,0.4001026742367281,0.7002639110716918,0.6927494415488763,5
domain,ecfp+rdkit2d+bert+flag,,,,4,0,7000,0.42709359485242104,0.6924123515189956,0.685770154884506,5
domain,ecfp+rdkit2d+bert+flag,,,,0,10,6990,0.4990845811035898,0.6894143483018271,0.6846494884133049,5
domain,ecfp+rdkit2d+bert+flag,,,,1,10,6990,0.4686414992643727,0.6988816332396189,0.6931176232109274,4
domain,ecfp+rdkit2d+bert+flag,,,,2,10,6990,0.5287177144653268,0.6918742423040125,0.6877896562218666,7
domain,ecfp+rdkit2d+bert+flag,,,,3,10,6990,0.4178751955429713,0.7016475011226582,0.6945433255637347,6
domain,ecfp+rdkit2d+bert+flag,,,,4,10,6990,0.5051662406573693,0.6939095059617658,0.68918436409754,6
domain,ecfp+rdkit2d+bert+flag,,,,0,50,6950,0.6183964875009325,0.6902632924559368,0.6884641253955466,8
domain,ecfp+rdkit2d+bert+flag,,,,1,50,6950,0.5955768616663085,0.6936656857406277,0.6912100542419601,10
domain,ecfp+rdkit2d+bert+flag,,,,2,50,6950,0.5959493993884988,0.6884912434651831,0.6861744809206652,7
domain,ecfp+rdkit2d+bert+flag,,,,3,50,6950,0.567731679106752,0.6950118077311734,0.6918253806971469,4
domain,ecfp+rdkit2d+bert+flag,,,,4,50,6950,0.5756284842888514,0.6884351274262338,0.6856110399587,18
domain,ecfp+rdkit2d+bert+flag,,,,0,100,6900,0.6851003505289555,0.6889387132804549,0.6888426198975102,4
domain,ecfp+rdkit2d+bert+flag,,,,1,100,6900,0.6557495825820499,0.6950037507938165,0.6940210328459409,6
domain,ecfp+rdkit2d+bert+flag,,,,2,100,6900,0.6364023743404282,0.6887020769594808,0.6873927656862294,14
domain,ecfp+rdkit2d+bert+flag,,,,3,100,6900,0.6250483451618088,0.6981691771546265,0.6963386151894942,5
domain,ecfp+rdkit2d+bert+flag,,,,4,100,6900,0.627452526655462,0.68844843979994,0.6869214197701058,11
domain,ecfp+rdkit2d+bert+flag,,,,0,120,6880,0.7078322039710151,0.6908286345615111,0.6912543139911369,12
domain,ecfp+rdkit2d+bert+flag,,,,1,120,6880,0.6539746506346596,0.6929013587045516,0.6919268363042733,8
domain,ecfp+rdkit2d+bert+flag,,,,2,120,6880,0.6057787769370608,0.6857691744998258,0.6837666331809331,10
domain,ecfp+rdkit2d+bert+flag,,,,3,120,6880,0.6356004232333766,0.7012905648281099,0.6996460274931805,5
domain,ecfp+rdkit2d+bert+flag,,,,4,120,6880,0.6055810165901979,0.6869977076727891,0.6849594591729478,16
domain,ecfp+rdkit3d+bert+flag,,,,0,0,7000,0.432730317943626,0.687637014868543,0.6812554852407483,9
domain,ecfp+rdkit3d+bert+flag,,,,1,0,7000,0.38182531255814767,0.6962943385034991,0.6884216791399662,10
domain,ecfp+rdkit3d+bert+flag,,,,2,0,7000,0.44198013880910975,0.6927758404299532,0.6864972265439836,9
domain,ecfp+rdkit3d+bert+flag,,,,3,0,7000,0.36962176243671113,0.6933839068709529,0.6852785978305654,8
domain,ecfp+rdkit3d+bert+flag,,,,4,0,7000,0.43877247472604114,0.6880279327268625,0.6817878769042446,8
domain,ecfp+rdkit3d+bert+flag,,,,0,10,6990,0.4885275140404701,0.6897219115557327,0.684685057521343,4
domain,ecfp+rdkit3d+bert+flag,,,,1,10,6990,0.4654698119395309,0.6927362596868576,0.6870466954798874,10
domain,ecfp+rdkit3d+bert+flag,,,,2,10,6990,0.5090346977942519,0.6890692229787241,0.684562100430106,9
domain,ecfp+rdkit3d+bert+flag,,,,3,10,6990,0.4325191347549359,0.6943783091293839,0.6878227251985011,13
domain,ecfp+rdkit3d+bert+flag,,,,4,10,6990,0.48264838713738656,0.6897474307677817,0.6845627544659562,7
domain,ecfp+rdkit3d+bert+flag,,,,0,50,6950,0.5889856664256917,0.6906516491016971,0.6881064643127447,7
domain,ecfp+rdkit3d+bert+flag,,,,1,50,6950,0.5870391461584303,0.6884656212014942,0.6859264312757591,9
domain,ecfp+rdkit3d+bert+flag,,,,2,50,6950,0.5937814008858469,0.6876466847755568,0.6852967907682382,6
domain,ecfp+rdkit3d+bert+flag,,,,3,50,6950,0.5532904991673099,0.6922744173721308,0.6887949868072969,10
domain,ecfp+rdkit3d+bert+flag,,,,4,50,6950,0.5860840243597826,0.6880537133916984,0.685500926124897,13
domain,ecfp+rdkit3d+bert+flag,,,,0,100,6900,0.6688017464346356,0.6850252580163355,0.6846191057409464,9
domain,ecfp+rdkit3d+bert+flag,,,,1,100,6900,0.6335629150271416,0.6899124277405542,0.6885017299058332,14
domain,ecfp+rdkit3d+bert+flag,,,,2,100,6900,0.6292063055766953,0.6884392622722773,0.6869563793437102,7
domain,ecfp+rdkit3d+bert+flag,,,,3,100,6900,0.6286087541116608,0.6958233544486077,0.6941406521803708,8
domain,ecfp+rdkit3d+bert+flag,,,,4,100,6900,0.6132969649301635,0.6857213381373625,0.6839082118059653,6
domain,ecfp+rdkit3d+bert+flag,,,,0,120,6880,0.6950979721215036,0.6866421463252305,0.6868538349758062,8
domain,ecfp+rdkit3d+bert+flag,,,,1,120,6880,0.6483180291122861,0.6921912192535745,0.6910928642255499,10
domain,ecfp+rdkit3d+bert+flag,,,,2,120,6880,0.6344151852859391,0.6892517211803165,0.687878901756761,9
domain,ecfp+rdkit3d+bert+flag,,,,3,120,6880,0.6381210266715951,0.6961164387776988,0.694664535859259,6
domain,ecfp+rdkit3d+bert+flag,,,,4,120,6880,0.6017329440348678,0.6849475037027549,0.6828642471010832,8
domain,rdkit2d+rdkit3d+bert+flag,,,,0,0,7000,0.4232735215789742,0.6716457063826425,0.6654277656250666,6
domain,rdkit2d+rdkit3d+bert+flag,,,,1,0,7000,0.3891011830419302,0.6778776030987501,0.6706481518234244,8
domain,rdkit2d+rdkit3d+bert+flag,,,,2,0,7000,0.38785874419328237,0.6724340831741329,0.6653098058388135,7
domain,rdkit2d+rdkit3d+bert+flag,,,,3,0,7000,0.36071100572331083,0.6766838810629824,0.6687735750855456,8
domain,rdkit2d+rdkit3d+bert+flag,,,,4,0,7000,0.38445639460244113,0.675897789042916,0.6686016219500996,8
domain,rdkit2d+rdkit3d+bert+flag,,,,0,10,6990,0.44128321162942385,0.6693971824809675,0.6636864028130146,6
domain,rdkit2d+rdkit3d+bert+flag,,,,1,10,6990,0.42701273204551804,0.6720136526212117,0.6658801102754304,13
domain,rdkit2d+rdkit3d+bert+flag,,,,2,10,6990,0.4213533929238717,0.6711987833732928,0.6649439626079316,11
domain,rdkit2d+rdkit3d+bert+flag,,,,3,10,6990,0.3715641816250152,0.6763082699446319,0.6686790727521909,9
domain,rdkit2d+rdkit3d+bert+flag,,,,4,10,6990,0.3455314023627175,0.676367835084258,0.6680854227525339,9
domain,rdkit2d+rdkit3d+bert+flag,,,,0,50,6950,0.5807398623372946,0.6722979580999462,0.6700058220114989,6
domain,rdkit2d+rdkit3d+bert+flag,,,,1,50,6950,0.5686839945200417,0.6762259976948995,0.6735337092159044,11
domain,rdkit2d+rdkit3d+bert+flag,,,,2,50,6950,0.5532231053544415,0.6740454607291118,0.6710207009239845,7
domain,rdkit2d+rdkit3d+bert+flag,,,,3,50,6950,0.5217949971556664,0.6683508822127788,0.6646818899208231,13
domain,rdkit2d+rdkit3d+bert+flag,,,,4,50,6950,0.5366845793194241,0.6729923050090691,0.6695798715610207,8
domain,rdkit2d+rdkit3d+bert+flag,,,,0,100,6900,0.6706986886759599,0.6713763279056498,0.6713593633708146,8
domain,rdkit2d+rdkit3d+bert+flag,,,,1,100,6900,0.636366100774871,0.6711768751801889,0.6703053940584953,21
domain,rdkit2d+rdkit3d+bert+flag,,,,2,100,6900,0.5952950865030289,0.6685174882024016,0.6666843833969142,10
domain,rdkit2d+rdkit3d+bert+flag,,,,3,100,6900,0.5860966129435433,0.6685842444592776,0.6665191860572902,11
domain,rdkit2d+rdkit3d+bert+flag,,,,4,100,6900,0.5791238186260065,0.6687329922644647,0.6664896472389596,21
domain,rdkit2d+rdkit3d+bert+flag,,,,0,120,6880,0.6834931071433756,0.6714854286580059,0.6717860385503877,5
domain,rdkit2d+rdkit3d+bert+flag,,,,1,120,6880,0.6434441349572606,0.6724376620820454,0.6717118171596789,14
domain,rdkit2d+rdkit3d+bert+flag,,,,2,120,6880,0.610462429622809,0.6724932461142668,0.670940318980328,10
domain,rdkit2d+rdkit3d+bert+flag,,,,3,120,6880,0.6197508946061134,0.6681984503362886,0.6669855780235034,8
domain,rdkit2d+rdkit3d+bert+flag,,,,4,120,6880,0.5929405552645525,0.674988255166806,0.6729342108232944,8
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,0,0,7000,0.41113480066673624,0.6879014349794985,0.680972646782628,6
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,1,0,7000,0.3916609631333914,0.6923706796513166,0.6848424788537242,9
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,2,0,7000,0.4377915830247932,0.6940049214325792,0.6875906789193502,9
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,3,0,7000,0.38439008138246006,0.6996627852902582,0.691770006111086,6
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,4,0,7000,0.44309345280958545,0.6897616326847458,0.6835863519471621,8
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,0,10,6990,0.4592805943555302,0.6878238079641625,0.6821022815121563,9
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,1,10,6990,0.4591677681439453,0.6978987383545933,0.6919221630700771,10
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,2,10,6990,0.48336052687631714,0.6922215821936237,0.686992795459838,9
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,3,10,6990,0.45991850416693425,0.6984310405913106,0.6924599353578628,8
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,4,10,6990,0.4738568332460191,0.6912929857586153,0.685849520135917,10
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,0,50,6950,0.6033156112146875,0.6941696145158586,0.691895105758156,5
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,1,50,6950,0.5844576300846206,0.6930304395337822,0.6903123441106939,8
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,2,50,6950,0.5666936387618383,0.6931318018230718,0.6899664510949483,9
domain,ecfp+rdkit2d+rdkit3d+bert+flag,,,,3,50,6950,0.5732733996378051,0.7010263764032412,0.6978281095509984,9
